ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6666349,HP738366,12/17/2008 12:30:00 PM,027XX E 89TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0423,004,7,46,08B,1195915,1846487,2008,02/04/2016 06:33:39 AM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)"
6666352,HP736101,12/15/2008 08:50:00 PM,039XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1011,010,24,29,03,1150483,1894425,2008,02/04/2016 06:33:39 AM,41.866202226,-87.723039647,"(41.866202226, -87.723039647)"
6666354,HP739203,12/17/2008 08:30:00 PM,029XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1931,019,32,6,06,1165142,1919763,2008,02/04/2016 06:33:39 AM,41.935432921,-87.668504341,"(41.935432921, -87.668504341)"
6666359,HP738932,12/16/2008 09:00:00 AM,025XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,1911,019,47,4,06,1158462,1929134,2008,02/04/2016 06:33:39 AM,41.961287044,-87.692796336,"(41.961287044, -87.692796336)"
6666360,HP739319,12/17/2008 09:00:00 PM,039XX W 56TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,13,62,08B,1151032,1866845,2008,02/04/2016 06:33:39 AM,41.790508288,-87.721744992,"(41.790508288, -87.721744992)"
6666361,HP732720,12/13/2008 10:10:00 PM,056XX S LOOMIS BLVD,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0713,007,16,67,18,1167960,1867301,2008,02/04/2016 06:33:39 AM,41.791412387,-87.659660988,"(41.791412387, -87.659660988)"
6666362,HP738138,12/17/2008 10:30:00 AM,003XX W 110TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0513,005,34,49,14,1176118,1831650,2008,02/04/2016 06:33:39 AM,41.693402277,-87.63081458,"(41.693402277, -87.63081458)"
6666363,HP736771,12/16/2008 11:00:00 AM,005XX E 40TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0213,002,3,38,08A,1180375,1878254,2008,02/04/2016 06:33:39 AM,41.821192368,-87.613801775,"(41.821192368, -87.613801775)"
6666364,HP738939,12/17/2008 05:04:00 PM,047XX N KEATING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1722,017,45,16,26,1143841,1931095,2008,02/04/2016 06:33:39 AM,41.966955516,-87.746502125,"(41.966955516, -87.746502125)"
6666365,HP738083,12/17/2008 09:30:00 AM,095XX S HARVARD AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, GROUNDS",false,false,0511,005,21,49,08B,1175628,1841630,2008,02/04/2016 06:33:39 AM,41.720799777,-87.632311118,"(41.720799777, -87.632311118)"
6666368,HP736160,12/15/2008 12:30:00 PM,043XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0222,002,3,38,14,1179157,1876308,2008,02/04/2016 06:33:39 AM,41.815880289,-87.618329367,"(41.815880289, -87.618329367)"
6666369,HP739505,12/15/2008 07:00:00 PM,028XX W LEXINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1135,011,2,27,07,1157563,1896576,2008,02/04/2016 06:33:39 AM,41.87196373,-87.696989716,"(41.87196373, -87.696989716)"
6666370,HP736742,12/16/2008 09:30:00 AM,062XX S CARPENTER ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0712,007,16,68,05,1170382,1863477,2008,02/04/2016 06:33:39 AM,41.780866465,-87.650891309,"(41.780866465, -87.650891309)"
6666371,HP737090,12/16/2008 03:20:00 PM,003XX E 116TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0532,005,9,53,08B,1180335,1827746,2008,02/04/2016 06:33:39 AM,41.682593729,-87.615494424,"(41.682593729, -87.615494424)"
6666373,HP735230,12/15/2008 01:10:00 PM,068XX S NORMAL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,0722,007,6,68,18,1174130,1859520,2008,02/04/2016 06:33:39 AM,41.769925563,-87.637267875,"(41.769925563, -87.637267875)"
6666375,HP735802,12/15/2008 05:45:00 PM,002XX E GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,false,false,0232,002,3,40,26,1178690,1868597,2008,02/04/2016 06:33:39 AM,41.794731271,-87.620277064,"(41.794731271, -87.620277064)"
6666376,HP739436,12/18/2008 12:01:00 AM,102XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0511,005,9,49,08A,1176746,1837134,2008,02/04/2016 06:33:39 AM,41.708437082,-87.628350991,"(41.708437082, -87.628350991)"
6666377,HP737454,12/16/2008 07:30:00 PM,063XX S JUSTINE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,ALLEY,true,false,0725,007,16,67,26,1167092,1862751,2008,02/04/2016 06:33:39 AM,41.778945248,-87.662973847,"(41.778945248, -87.662973847)"
6666379,HP738640,12/17/2008 03:00:00 PM,107XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,9,49,08B,1181816,1833856,2008,02/04/2016 06:33:39 AM,41.699326418,-87.609885269,"(41.699326418, -87.609885269)"
6666380,HP738923,12/17/2008 05:30:00 PM,028XX W 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0823,008,15,66,08B,1158341,1862738,2008,02/04/2016 06:33:39 AM,41.779092297,-87.695056305,"(41.779092297, -87.695056305)"
6666381,HP736690,12/16/2008 11:28:59 AM,007XX S PULASKI RD,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1132,011,24,26,08A,1149837,1896297,2008,02/04/2016 06:33:39 AM,41.87135179,-87.725362515,"(41.87135179, -87.725362515)"
6666382,HP734261,12/14/2008 10:43:31 PM,057XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0234,002,20,40,08B,1179463,1867023,2008,02/04/2016 06:33:39 AM,41.790394439,-87.617490568,"(41.790394439, -87.617490568)"
6666384,HP735535,12/15/2008 03:30:00 PM,0000X W 111TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0522,005,34,49,08B,1178004,1831034,2008,02/04/2016 06:33:39 AM,41.691669466,-87.623928131,"(41.691669466, -87.623928131)"
6666385,HP735271,12/15/2008 01:50:00 PM,072XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,0733,007,17,68,16,1172222,1856758,2008,02/04/2016 06:33:39 AM,41.76238846,-87.644342863,"(41.76238846, -87.644342863)"
6666387,HP738035,12/17/2008 09:30:00 AM,073XX S PERRY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0731,007,6,69,06,1176665,1856361,2008,02/04/2016 06:33:39 AM,41.761200238,-87.628070646,"(41.761200238, -87.628070646)"
6666389,HP737237,12/16/2008 05:00:41 PM,015XX W 71ST ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0734,007,17,67,18,1167316,1857645,2008,02/04/2016 06:33:39 AM,41.76492893,-87.662298695,"(41.76492893, -87.662298695)"
6666390,HP730313,12/12/2008 02:00:00 PM,046XX S WABASH AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0221,002,3,38,06,1177495,1874269,2008,02/04/2016 06:33:39 AM,41.810322881,-87.624487551,"(41.810322881, -87.624487551)"
6666391,HP738143,12/17/2008 08:55:00 AM,050XX N KIMBALL AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1713,017,39,13,08A,1152801,1933422,2008,02/04/2016 06:33:39 AM,41.973167821,-87.713495268,"(41.973167821, -87.713495268)"
6666392,HP739736,12/16/2008 05:40:00 PM,040XX N LINCOLN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,false,true,1912,019,47,5,26,1162170,1926811,2008,02/04/2016 06:33:39 AM,41.954835748,-87.679228923,"(41.954835748, -87.679228923)"
6666393,HP738206,12/17/2008 06:55:00 AM,010XX W 129TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0523,005,34,53,08A,1171938,1818850,2008,02/04/2016 06:33:39 AM,41.658369486,-87.646492007,"(41.658369486, -87.646492007)"
6666394,HP738060,12/17/2008 09:35:00 AM,016XX W 59TH ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,0714,007,15,67,26,1166473,1865585,2008,02/04/2016 06:33:39 AM,41.786735319,-87.665162422,"(41.786735319, -87.665162422)"
6666395,HP735063,12/15/2008 11:25:00 AM,039XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1732,017,39,16,08B,1151026,1925837,2008,02/04/2016 06:33:39 AM,41.952389116,-87.720221957,"(41.952389116, -87.720221957)"
6666396,HP732029,12/13/2008 11:30:00 AM,007XX E 47TH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0222,002,4,38,06,1181904,1874009,2008,02/04/2016 06:33:39 AM,41.809508489,-87.608324092,"(41.809508489, -87.608324092)"
6666397,HP733585,12/14/2008 02:29:44 PM,005XX S CALIFORNIA AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1135,011,2,27,04A,1157793,1897546,2008,02/04/2016 06:33:39 AM,41.874620824,-87.69611885,"(41.874620824, -87.69611885)"
6666398,HP737363,12/16/2008 06:36:03 PM,015XX W MARQUETTE RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0725,007,17,67,18,1167336,1860302,2008,02/04/2016 06:33:39 AM,41.772219657,-87.662149393,"(41.772219657, -87.662149393)"
6666400,HP738368,12/17/2008 12:15:00 PM,098XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0431,004,10,51,08B,1197464,1840341,2008,02/04/2016 06:33:39 AM,41.716746887,-87.552374943,"(41.716746887, -87.552374943)"
6666401,HP732469,12/13/2008 07:20:33 PM,086XX W FOSTER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1614,016,41,76,18,1117836,1933416,2008,02/04/2016 06:33:39 AM,41.973773562,-87.842072309,"(41.973773562, -87.842072309)"
6666403,HP738085,12/17/2008 09:49:00 AM,026XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,WAREHOUSE,false,false,1931,019,32,7,06,1163560,1917417,2008,02/04/2016 06:33:39 AM,41.929028876,-87.674384528,"(41.929028876, -87.674384528)"
6666405,HP736353,12/16/2008 06:35:00 AM,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,26,1100658,1934241,2008,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
6666408,HP738439,12/17/2008 01:00:00 PM,021XX E 87TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0412,004,8,45,08B,1191768,1847705,2008,02/04/2016 06:33:39 AM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
6666409,HP738626,12/17/2008 12:01:00 AM,033XX S CLAREMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0913,009,12,59,07,1161265,1882487,2008,02/04/2016 06:33:39 AM,41.833225959,-87.683789402,"(41.833225959, -87.683789402)"
6666410,HP733724,12/14/2008 12:30:00 PM,014XX W BELMONT AVE,0810,THEFT,OVER $500,STREET,false,false,1932,019,32,6,06,1166145,1921344,2008,02/04/2016 06:33:39 AM,41.939749863,-87.664772963,"(41.939749863, -87.664772963)"
6666411,HP736251,12/15/2008 11:30:00 PM,051XX N EAST RIVER RD,1850,NARCOTICS,CANNABIS PLANT,APARTMENT,true,false,1614,016,41,76,18,1116626,1932535,2008,02/04/2016 06:33:39 AM,41.971374944,-87.846540323,"(41.971374944, -87.846540323)"
6666414,HP731266,12/13/2008 12:58:28 AM,023XX W PERSHING RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0914,009,12,61,08B,1161394,1878764,2008,02/04/2016 06:33:39 AM,41.823006946,-87.683419417,"(41.823006946, -87.683419417)"
6666418,HP738496,12/17/2008 01:25:00 PM,076XX S CONSTANCE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0414,004,8,43,08B,1189866,1854519,2008,02/04/2016 06:33:39 AM,41.755838448,-87.579747789,"(41.755838448, -87.579747789)"
6666421,HP739719,12/18/2008 01:10:00 AM,008XX W BELMONT AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,2332,019,44,6,08B,1170308,1921460,2008,02/04/2016 06:33:39 AM,41.93997806,-87.649469376,"(41.93997806, -87.649469376)"
6666422,HP739324,12/17/2008 01:00:00 AM,069XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0832,008,17,66,08B,1161572,1858628,2008,02/04/2016 06:33:39 AM,41.767747461,-87.683324967,"(41.767747461, -87.683324967)"
6666423,HP738042,12/17/2008 08:50:00 AM,118XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0522,005,34,53,08B,1177708,1826459,2008,02/04/2016 06:33:39 AM,41.679121668,-87.625149505,"(41.679121668, -87.625149505)"
6666424,HP735301,12/15/2008 01:55:39 PM,003XX E GARFIELD BLVD,0560,ASSAULT,SIMPLE,CTA PLATFORM,false,false,0232,002,3,40,08A,1179210,1868614,2008,02/04/2016 06:33:39 AM,41.794766069,-87.618369729,"(41.794766069, -87.618369729)"
6666425,HP738544,12/17/2008 12:06:00 PM,005XX W 127TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0523,005,9,53,05,1175219,1820335,2008,02/04/2016 06:33:39 AM,41.662372202,-87.634442029,"(41.662372202, -87.634442029)"
6666426,HP739016,12/12/2008 07:00:00 PM,018XX W 17TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,1223,012,25,31,20,1164336,1891766,2008,02/04/2016 06:33:39 AM,41.858624182,-87.672259227,"(41.858624182, -87.672259227)"
6666427,HP738063,12/17/2008 10:00:00 AM,064XX S WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0726,007,15,67,05,1164464,1861897,2008,02/04/2016 06:33:39 AM,41.776657573,-87.6726324,"(41.776657573, -87.6726324)"
6666428,HP736062,12/15/2008 06:50:00 PM,0000X N HOMAN BLVD,0820,THEFT,$500 AND UNDER,GAS STATION,true,false,1123,011,28,27,06,1153709,1900237,2008,02/04/2016 06:33:39 AM,41.882087429,-87.711041964,"(41.882087429, -87.711041964)"
6666429,HP737585,12/16/2008 09:10:00 PM,068XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0725,007,17,67,18,1166854,1859303,2008,02/04/2016 06:33:39 AM,41.769488579,-87.663944766,"(41.769488579, -87.663944766)"
6666430,HP716202,12/04/2008 09:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6666432,HP736787,12/16/2008 11:35:00 AM,036XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1731,017,38,16,08B,1146726,1923676,2008,02/04/2016 06:33:39 AM,41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
6666433,HP738743,12/17/2008 03:40:00 PM,021XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2522,025,31,19,05,1144047,1913710,2008,02/04/2016 06:33:39 AM,41.919245618,-87.746182538,"(41.919245618, -87.746182538)"
6666435,HP739666,12/18/2008 08:30:00 AM,023XX N AVERS AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,true,2525,025,30,22,26,1150328,1915193,2008,02/04/2016 06:33:39 AM,41.923194779,-87.723066383,"(41.923194779, -87.723066383)"
6666436,HP738207,12/16/2008 08:00:00 PM,031XX N KOLMAR AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,2521,025,31,20,07,1145499,1920544,2008,02/04/2016 06:33:39 AM,41.937971363,-87.740674093,"(41.937971363, -87.740674093)"
6666437,HP739001,12/17/2008 05:30:00 PM,023XX N MARMORA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2515,025,37,19,05,1136674,1914921,2008,02/04/2016 06:33:39 AM,41.922704067,-87.773243212,"(41.922704067, -87.773243212)"
6666439,HP739461,12/18/2008 01:40:00 AM,058XX S TROY ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0824,008,14,63,08B,1156379,1865835,2008,02/04/2016 06:33:39 AM,41.787630652,-87.702165901,"(41.787630652, -87.702165901)"
6666440,HP736958,12/16/2008 01:21:00 PM,002XX W 110TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0513,005,34,49,14,1176636,1831663,2008,02/04/2016 06:33:39 AM,41.693426342,-87.628917688,"(41.693426342, -87.628917688)"
6666442,HP738152,12/17/2008 10:23:00 AM,064XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0723,007,16,68,14,1173144,1862203,2008,02/04/2016 06:33:39 AM,41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
6666443,HP737681,12/16/2008 10:54:00 PM,070XX S PERRY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,0731,007,6,69,18,1176614,1858370,2008,02/04/2016 06:33:39 AM,41.766714308,-87.628197204,"(41.766714308, -87.628197204)"
6666444,HP737224,12/15/2008 03:00:00 PM,047XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1113,011,28,25,05,1144740,1899600,2008,02/04/2016 06:33:39 AM,41.880513166,-87.743992473,"(41.880513166, -87.743992473)"
6666446,HP736459,12/15/2008 10:00:00 AM,0000X E 115TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0531,005,9,49,08B,1178538,1828729,2008,02/04/2016 06:33:39 AM,41.685332125,-87.622042783,"(41.685332125, -87.622042783)"
6666447,HP734447,12/15/2008 05:30:00 AM,048XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1713,017,39,14,08B,1153508,1931920,2008,02/04/2016 06:33:39 AM,41.969032177,-87.710935583,"(41.969032177, -87.710935583)"
6666448,HP737980,12/17/2008 08:30:00 AM,133XX S LANGLEY AVE,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,0533,005,9,54,08B,1183326,1817142,2008,02/04/2016 06:33:39 AM,41.653425905,-87.604873764,"(41.653425905, -87.604873764)"
6666449,HP739768,12/17/2008 12:00:00 PM,068XX S CLAREMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0832,008,17,66,26,1161913,1859271,2008,02/04/2016 06:33:39 AM,41.769504865,-87.682057196,"(41.769504865, -87.682057196)"
6666450,HP734586,12/15/2008 08:31:00 AM,054XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,STREET,false,false,2514,025,30,19,08B,1139810,1918086,2008,02/04/2016 06:33:39 AM,41.931332379,-87.761642824,"(41.931332379, -87.761642824)"
6666452,HP739390,12/17/2008 11:44:59 PM,057XX S NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0811,008,23,56,08B,1134703,1865825,2008,02/04/2016 06:33:39 AM,41.788012379,-87.781644491,"(41.788012379, -87.781644491)"
6666453,HP716199,12/04/2008 09:00:00 AM,033XX W FILLMORE ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6666454,HP738416,12/17/2008 01:27:28 PM,007XX S PULASKI RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1132,011,24,26,08A,1149837,1896297,2008,02/04/2016 06:33:39 AM,41.87135179,-87.725362515,"(41.87135179, -87.725362515)"
6666456,HP738096,12/17/2008 10:30:00 AM,068XX S NORMAL BLVD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,"SCHOOL, PUBLIC, BUILDING",true,false,0722,007,6,68,18,1174130,1859520,2008,02/04/2016 06:33:39 AM,41.769925563,-87.637267875,"(41.769925563, -87.637267875)"
6666459,HP738540,12/17/2008 01:45:00 PM,047XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1731,017,38,15,08B,1144055,1923512,2008,02/04/2016 06:33:39 AM,41.946143098,-87.745906391,"(41.946143098, -87.745906391)"
6666461,HP738513,12/09/2008 04:00:00 PM,039XX N LINCOLN AVE,1330,CRIMINAL TRESPASS,TO LAND,BANK,false,false,1923,019,47,5,26,1162357,1926458,2008,02/04/2016 06:33:39 AM,41.953863179,-87.678551395,"(41.953863179, -87.678551395)"
6666465,HP739716,12/17/2008 05:00:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,42,8,06,1177339,1906234,2008,02/04/2016 06:33:39 AM,41.89804054,-87.624091323,"(41.89804054, -87.624091323)"
6666466,HP733526,12/13/2008 09:00:00 PM,050XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0931,009,16,61,14,1165863,1871255,2008,02/04/2016 06:33:39 AM,41.802307472,-87.667237927,"(41.802307472, -87.667237927)"
6666467,HP727399,12/10/2008 09:10:00 PM,012XX S AVERS AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,false,false,1011,010,24,29,18,1150905,1894207,2008,02/04/2016 06:33:39 AM,41.865595766,-87.721496141,"(41.865595766, -87.721496141)"
6666471,HP739471,12/18/2008 01:30:00 AM,025XX N LINCOLN AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1933,019,43,7,08B,1169697,1916963,2008,02/04/2016 06:33:39 AM,41.927651441,-87.651846356,"(41.927651441, -87.651846356)"
6666476,HP739459,12/18/2008 01:15:00 AM,009XX W BELMONT AVE,0460,BATTERY,SIMPLE,STREET,true,false,1932,019,44,6,08B,1169269,1921430,2008,02/04/2016 06:33:39 AM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)"
6666479,HP735796,12/15/2008 05:51:35 PM,054XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,0934,009,20,61,26,1171903,1868499,2008,02/04/2016 06:33:39 AM,41.794614135,-87.645167671,"(41.794614135, -87.645167671)"
6666481,HP738988,12/17/2008 05:45:00 PM,107XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0513,005,9,50,05,1182824,1833669,2008,02/04/2016 06:33:39 AM,41.698789971,-87.606200236,"(41.698789971, -87.606200236)"
6666483,HP005216,12/16/2008 04:26:00 AM,032XX W ADDISON ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1733,017,33,16,08A,1154275,1923761,2008,02/04/2016 06:33:39 AM,41.946628027,-87.708334129,"(41.946628027, -87.708334129)"
6666486,HP738865,12/17/2008 04:44:50 PM,060XX S HONORE ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0714,007,15,67,18,1165055,1864559,2008,02/04/2016 06:33:39 AM,41.783949966,-87.670390578,"(41.783949966, -87.670390578)"
6666487,HP731168,12/12/2008 11:00:00 PM,029XX N MOODY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2511,025,29,19,05,1134892,1918913,2008,02/04/2016 06:33:39 AM,41.933690324,-87.779696259,"(41.933690324, -87.779696259)"
6666488,HP736647,12/16/2008 10:52:17 AM,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0232,002,3,37,06,1175887,1869033,2008,02/04/2016 06:33:39 AM,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
6666489,HP738274,12/17/2008 11:00:00 AM,071XX S MORGAN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0733,007,17,68,05,1170876,1857546,2008,02/04/2016 06:33:39 AM,41.764580309,-87.649253168,"(41.764580309, -87.649253168)"
6666491,HP739366,12/17/2008 10:10:58 PM,066XX S GREENWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0321,003,5,42,15,1184361,1861195,2008,02/04/2016 06:33:39 AM,41.774288583,-87.599713409,"(41.774288583, -87.599713409)"
6666492,HP739210,12/17/2008 08:05:00 PM,039XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,2523,025,30,21,06,1149480,1918324,2008,02/04/2016 06:33:39 AM,41.931803039,-87.726100784,"(41.931803039, -87.726100784)"
6666493,HP739665,12/09/2008 09:00:00 AM,003XX E WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0124,001,42,32,06,1178335,1902515,2008,02/04/2016 06:33:39 AM,41.887812777,-87.620546628,"(41.887812777, -87.620546628)"
6666494,HP739514,12/18/2008 04:45:00 AM,044XX W 79TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0834,008,13,70,08B,1147990,1851616,2008,02/04/2016 06:33:39 AM,41.748776197,-87.73328897,"(41.748776197, -87.73328897)"
6666496,HP738324,12/17/2008 06:45:00 AM,059XX S LAFLIN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,15,67,05,1167351,1865342,2008,02/04/2016 06:33:39 AM,41.786049728,-87.661950162,"(41.786049728, -87.661950162)"
6666497,HP739293,12/17/2008 09:55:00 PM,071XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0735,007,17,67,18,1166911,1857552,2008,02/04/2016 06:33:39 AM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
6666498,HP737645,12/16/2008 08:17:00 PM,062XX N KNOX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1711,017,39,12,14,1144951,1940890,2008,02/04/2016 06:33:39 AM,41.993812761,-87.742172199,"(41.993812761, -87.742172199)"
